title;price;old_price;link;img
TECHNICAL JACKET;45.99 USD;69.90 USD;https://www.zara.com/us/en/technical-jacket-p03918404.html;https://static.zara.net/photos///2022/V/0/2/p/3918/404/800/2/w/563/3918404800_1_1_1.jpg?ts=1642415301642
PLEATED JOGGER WAIST PANTS;27.99 USD;49.90 USD;https://www.zara.com/us/en/pleated-jogger-waist-pants-p00706445.html;https://static.zara.net/photos///2022/V/0/2/p/0706/445/405/2/w/563/0706445405_1_1_1.jpg?ts=1644569203240
BRUSHED COTTON BOMBER JACKET;45.99 USD;89.90 USD;https://www.zara.com/us/en/brushed-cotton-bomber-jacket-p09632410.html;https://static.zara.net/photos///2022/V/0/2/p/9632/410/401/2/w/563/9632410401_1_1_1.jpg?ts=1642585516552
BOMBER JACKET;45.99 USD;89.90 USD;https://www.zara.com/us/en/bomber-jacket-p05070473.html;https://static.zara.net/photos///2021/I/0/2/p/5070/473/704/2/w/563/5070473704_1_1_1.jpg?ts=1628838597397
TAPERED RIPPED JEANS;35.99 USD;69.90 USD;https://www.zara.com/us/en/tapered-ripped-jeans-p00840406.html;https://static.zara.net/photos///2022/V/0/2/p/0840/406/401/2/w/563/0840406401_1_1_1.jpg?ts=1641307008761
CONTRAST JOGGER PANTS;27.99 USD;49.90 USD;https://www.zara.com/us/en/contrast-jogger-pants-p02888420.html;https://static.zara.net/photos///2022/V/0/2/p/2888/422/837/2/w/563/2888422837_1_1_1.jpg?ts=1641307025423
TEXTURED DRESS SHOES;49.99 USD;89.90 USD;https://www.zara.com/us/en/textured-dress-shoes-p12418921.html;https://static.zara.net/photos///2022/V/1/2/p/2418/921/040/2/w/563/2418921040_6_1_1.jpg?ts=1646916995450
PUFFER JACKET;49.99 USD;119.00 USD;https://www.zara.com/us/en/puffer-jacket-p08288678.html;https://static.zara.net/photos///2022/V/0/1/p/8288/678/800/2/w/563/8288678800_1_1_1.jpg?ts=1643103226082
KNIT JOGGER PANTS;22.99 USD;45.90 USD;https://www.zara.com/us/en/knit-jogger-pants-p05536306.html;https://static.zara.net/photos///2022/V/0/2/p/5536/416/501/2/w/563/5536416501_1_1_1.jpg?ts=1642598636257
SET SWEATER;22.99 USD;45.90 USD;https://www.zara.com/us/en/set-sweater-p05536408.html;https://static.zara.net/photos///2022/V/0/2/p/5536/408/704/2/w/563/5536408704_1_1_1.jpg?ts=1642598655303
FLEECE TRIM DENIM JACKET;45.99 USD;89.90 USD;https://www.zara.com/us/en/fleece-trim-denim-jacket-p05575300.html;https://static.zara.net/photos///2021/I/0/2/p/5575/300/800/2/w/563/5575300800_1_1_1.jpg?ts=1630487928773
POCKET OVERSHIRT;35.99 USD;69.90 USD;https://www.zara.com/us/en/pocket-overshirt-p03057138.html;https://static.zara.net/photos///2022/V/0/2/p/3057/138/500/2/w/563/3057138500_1_1_1.jpg?ts=1642610316751
THICK SOLED CHELSEA BOOTS;59.99 USD;89.90 USD;https://www.zara.com/us/en/thick-soled-chelsea-boots-p12001920.html;https://static.zara.net/photos///2022/V/1/1/p/2001/920/040/2/w/563/2001920040_2_1_1.jpg?ts=1643023879053
HOODED SET SWEATER;27.99 USD;49.90 USD;https://www.zara.com/us/en/hooded-set-sweater-p05536307.html;https://static.zara.net/photos///2022/V/0/2/p/5536/307/800/2/w/563/5536307800_1_1_1.jpg?ts=1642508252915
PLAID OVERSHIRT;45.99 USD;89.90 USD;https://www.zara.com/us/en/plaid-overshirt-p07446450.html;https://static.zara.net/photos///2022/V/0/2/p/7446/450/627/2/w/563/7446450627_1_1_1.jpg?ts=1642763181256
RETRO MULTI-PIECE SNEAKERS;39.99 USD;69.90 USD;https://www.zara.com/us/en/retro-multi-piece-sneakers-p12208920.html;https://static.zara.net/photos///2022/V/1/2/p/2208/920/202/2/w/563/2208920202_2_1_1.jpg?ts=1645443384822
TEXT PRINT HOODED SWEATSHIRT;27.99 USD;49.90 USD;https://www.zara.com/us/en/text-print-hooded-sweatshirt-p04729400.html;https://static.zara.net/photos///2022/V/0/2/p/4729/400/712/2/w/563/4729400712_1_1_1.jpg?ts=1643964612533
CONTRASTING PADDED VEST;35.99 USD;69.90 USD;https://www.zara.com/us/en/contrasting-padded-vest-p06985401.html;https://static.zara.net/photos///2022/V/0/2/p/6985/401/505/2/w/563/6985401505_1_1_1.jpg?ts=1642150854850
COMBINATION COLLAR COAT;89.99 USD;199.00 USD;https://www.zara.com/us/en/combination-collar-coat-p04183265.html;https://static.zara.net/photos///2022/V/0/2/p/4183/265/700/2/w/563/4183265700_1_1_1.jpg?ts=1642002429776
TEXTURED PATCH SWEATSHIRT;27.99 USD;45.90 USD;https://www.zara.com/us/en/textured-patch-sweatshirt-p00526420.html;https://static.zara.net/photos///2022/V/0/2/p/0526/420/403/2/w/563/0526420403_1_1_1.jpg?ts=1641385499234
SLIM CROPPED JEANS;35.99 USD;69.90 USD;https://www.zara.com/us/en/slim-cropped-jeans-p00840410.html;https://static.zara.net/photos///2022/V/0/2/p/0840/410/400/2/w/563/0840410400_1_1_1.jpg?ts=1644402583800
ABSTRACT PRINT SWEATSHIRT;27.99 USD;49.90 USD;https://www.zara.com/us/en/abstract-print-sweatshirt-p05372409.html;https://static.zara.net/photos///2022/V/0/2/p/5372/409/712/2/w/563/5372409712_1_1_1.jpg?ts=1642598558498
TEXTURED SWEATER;27.99 USD;49.90 USD;https://www.zara.com/us/en/textured-sweater-p02281400.html;https://static.zara.net/photos///2022/V/0/1/p/2281/400/305/33/w/563/2281400305_1_1_1.jpg?ts=1643653913976
RETRO SNEAKERS;39.99 USD;69.90 USD;https://www.zara.com/us/en/retro-sneakers-p12223920.html;https://static.zara.net/photos///2022/V/1/2/p/2223/920/001/2/w/563/2223920001_6_1_1.jpg?ts=1641382947516
MOCK NECK SWEATSHIRT;27.99 USD;49.90 USD;https://www.zara.com/us/en/mock-neck-sweatshirt-p04087408.html;https://static.zara.net/photos///2022/V/0/1/p/4087/408/427/12/w/563/4087408427_1_1_1.jpg?ts=1645790407116
MOCK NECK SWEATER;22.99 USD;45.90 USD;https://www.zara.com/us/en/mock-neck-sweater-p00693443.html;https://static.zara.net/photos///2022/V/0/1/p/0693/443/401/2/w/563/0693443401_1_1_1.jpg?ts=1640690263927
RIPPED SKINNY JEANS;35.99 USD;69.90 USD;https://www.zara.com/us/en/ripped-skinny-jeans-p00840414.html;https://static.zara.net/photos///2022/V/0/2/p/0840/414/407/2/w/563/0840414407_1_1_1.jpg?ts=1641547973655
PREMIUM HOODED SWEATSHIRT;29.99 USD;59.90 USD;https://www.zara.com/us/en/premium-hooded-sweatshirt-p04087370.html;https://static.zara.net/photos///2022/V/0/1/p/4087/370/712/2/w/563/4087370712_1_1_1.jpg?ts=1640020459354
LUG SOLE LEATHER BOOTS;79.99 USD;129.00 USD;https://www.zara.com/us/en/lug-sole-leather-boots-p12007820.html;https://static.zara.net/photos///2021/I/1/2/p/2007/820/040/2/w/563/2007820040_6_1_1.jpg?ts=1626077947030
POCKET OVERSHIRT;35.99 USD;69.90 USD;https://www.zara.com/us/en/pocket-overshirt-p04088451.html;https://static.zara.net/photos///2022/V/0/2/p/4088/451/400/2/w/563/4088451400_1_1_1.jpg?ts=1642520389514
OVERSIZED COTTON SWEATER;27.99 USD;49.90 USD;https://www.zara.com/us/en/oversized-cotton-sweater-p03284410.html;https://static.zara.net/photos///2022/V/0/1/p/3284/410/300/3/w/563/3284410300_1_1_1.jpg?ts=1646066857949
TECHNICAL PADDED JACKET;45.99 USD;89.90 USD;https://www.zara.com/us/en/technical-padded-jacket-p03918400.html;https://static.zara.net/photos///2022/V/0/2/p/3918/400/800/2/w/563/3918400800_1_1_1.jpg?ts=1638271188728
COMBINATION FLANNEL OVERSHIRT;45.99 USD;89.90 USD;https://www.zara.com/us/en/combination-flannel-overshirt-p00397407.html;https://static.zara.net/photos///2022/V/0/2/p/0397/407/064/2/w/563/0397407064_1_1_1.jpg?ts=1643185206798
MOCK NECK SWEATER;22.99 USD;45.90 USD;https://www.zara.com/us/en/mock-neck-sweater-p00632343.html;https://static.zara.net/photos///2022/V/0/1/p/0632/343/251/2/w/563/0632343251_1_1_1.jpg?ts=1642066296527
